PROTID,PROTLEN,ISFWD,DEFLINE,NUMXML,ALL_ID,MAXPW,ALL_PW,ALL_LOCALPW,MAXINIPROB,WT_MAXINIPROB,MAXINIPROBUNIQ,ALL_NUMPEPSTOT,ALL_NUMPEPSUNIQ,ALL_NUMSPECSTOT,ALL_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_10B_23_ID,X2021_01_20_CORALEGGS_10B_23_PW,X2021_01_20_CORALEGGS_10B_23_NUMPEPSTOT,X2021_01_20_CORALEGGS_10B_23_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_10B_23_NUMSPECSTOT,X2021_01_20_CORALEGGS_10B_23_TOTNSAF,X2021_01_20_CORALEGGS_10B_23_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_10B_23_UNIQNSAF,X2021_01_20_CORALEGGS_10B_23_NUMSPECSADJ,X2021_01_20_CORALEGGS_10B_23_ADJNSAF,X2021_01_20_CORALEGGS_10NB_13_ID,X2021_01_20_CORALEGGS_10NB_13_PW,X2021_01_20_CORALEGGS_10NB_13_NUMPEPSTOT,X2021_01_20_CORALEGGS_10NB_13_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_10NB_13_NUMSPECSTOT,X2021_01_20_CORALEGGS_10NB_13_TOTNSAF,X2021_01_20_CORALEGGS_10NB_13_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_10NB_13_UNIQNSAF,X2021_01_20_CORALEGGS_10NB_13_NUMSPECSADJ,X2021_01_20_CORALEGGS_10NB_13_ADJNSAF,X2021_01_20_CORALEGGS_13B_07_ID,X2021_01_20_CORALEGGS_13B_07_PW,X2021_01_20_CORALEGGS_13B_07_NUMPEPSTOT,X2021_01_20_CORALEGGS_13B_07_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_13B_07_NUMSPECSTOT,X2021_01_20_CORALEGGS_13B_07_TOTNSAF,X2021_01_20_CORALEGGS_13B_07_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_13B_07_UNIQNSAF,X2021_01_20_CORALEGGS_13B_07_NUMSPECSADJ,X2021_01_20_CORALEGGS_13B_07_ADJNSAF,X2021_01_20_CORALEGGS_13NB_22_ID,X2021_01_20_CORALEGGS_13NB_22_PW,X2021_01_20_CORALEGGS_13NB_22_NUMPEPSTOT,X2021_01_20_CORALEGGS_13NB_22_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_13NB_22_NUMSPECSTOT,X2021_01_20_CORALEGGS_13NB_22_TOTNSAF,X2021_01_20_CORALEGGS_13NB_22_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_13NB_22_UNIQNSAF,X2021_01_20_CORALEGGS_13NB_22_NUMSPECSADJ,X2021_01_20_CORALEGGS_13NB_22_ADJNSAF,X2021_01_20_CORALEGGS_21B_17_ID,X2021_01_20_CORALEGGS_21B_17_PW,X2021_01_20_CORALEGGS_21B_17_NUMPEPSTOT,X2021_01_20_CORALEGGS_21B_17_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_21B_17_NUMSPECSTOT,X2021_01_20_CORALEGGS_21B_17_TOTNSAF,X2021_01_20_CORALEGGS_21B_17_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_21B_17_UNIQNSAF,X2021_01_20_CORALEGGS_21B_17_NUMSPECSADJ,X2021_01_20_CORALEGGS_21B_17_ADJNSAF,X2021_01_20_CORALEGGS_21NB_09_ID,X2021_01_20_CORALEGGS_21NB_09_PW,X2021_01_20_CORALEGGS_21NB_09_NUMPEPSTOT,X2021_01_20_CORALEGGS_21NB_09_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_21NB_09_NUMSPECSTOT,X2021_01_20_CORALEGGS_21NB_09_TOTNSAF,X2021_01_20_CORALEGGS_21NB_09_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_21NB_09_UNIQNSAF,X2021_01_20_CORALEGGS_21NB_09_NUMSPECSADJ,X2021_01_20_CORALEGGS_21NB_09_ADJNSAF,X2021_01_20_CORALEGGS_26B_21_ID,X2021_01_20_CORALEGGS_26B_21_PW,X2021_01_20_CORALEGGS_26B_21_NUMPEPSTOT,X2021_01_20_CORALEGGS_26B_21_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_26B_21_NUMSPECSTOT,X2021_01_20_CORALEGGS_26B_21_TOTNSAF,X2021_01_20_CORALEGGS_26B_21_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_26B_21_UNIQNSAF,X2021_01_20_CORALEGGS_26B_21_NUMSPECSADJ,X2021_01_20_CORALEGGS_26B_21_ADJNSAF,X2021_01_20_CORALEGGS_26NB_15_ID,X2021_01_20_CORALEGGS_26NB_15_PW,X2021_01_20_CORALEGGS_26NB_15_NUMPEPSTOT,X2021_01_20_CORALEGGS_26NB_15_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_26NB_15_NUMSPECSTOT,X2021_01_20_CORALEGGS_26NB_15_TOTNSAF,X2021_01_20_CORALEGGS_26NB_15_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_26NB_15_UNIQNSAF,X2021_01_20_CORALEGGS_26NB_15_NUMSPECSADJ,X2021_01_20_CORALEGGS_26NB_15_ADJNSAF,X2021_01_20_CORALEGGS_66B_14_ID,X2021_01_20_CORALEGGS_66B_14_PW,X2021_01_20_CORALEGGS_66B_14_NUMPEPSTOT,X2021_01_20_CORALEGGS_66B_14_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_66B_14_NUMSPECSTOT,X2021_01_20_CORALEGGS_66B_14_TOTNSAF,X2021_01_20_CORALEGGS_66B_14_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_66B_14_UNIQNSAF,X2021_01_20_CORALEGGS_66B_14_NUMSPECSADJ,X2021_01_20_CORALEGGS_66B_14_ADJNSAF,X2021_01_20_CORALEGGS_66NB_16_ID,X2021_01_20_CORALEGGS_66NB_16_PW,X2021_01_20_CORALEGGS_66NB_16_NUMPEPSTOT,X2021_01_20_CORALEGGS_66NB_16_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_66NB_16_NUMSPECSTOT,X2021_01_20_CORALEGGS_66NB_16_TOTNSAF,X2021_01_20_CORALEGGS_66NB_16_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_66NB_16_UNIQNSAF,X2021_01_20_CORALEGGS_66NB_16_NUMSPECSADJ,X2021_01_20_CORALEGGS_66NB_16_ADJNSAF,X2021_01_20_CORALEGGS_74B_08_ID,X2021_01_20_CORALEGGS_74B_08_PW,X2021_01_20_CORALEGGS_74B_08_NUMPEPSTOT,X2021_01_20_CORALEGGS_74B_08_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_74B_08_NUMSPECSTOT,X2021_01_20_CORALEGGS_74B_08_TOTNSAF,X2021_01_20_CORALEGGS_74B_08_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_74B_08_UNIQNSAF,X2021_01_20_CORALEGGS_74B_08_NUMSPECSADJ,X2021_01_20_CORALEGGS_74B_08_ADJNSAF,X2021_01_20_CORALEGGS_74NB_20_ID,X2021_01_20_CORALEGGS_74NB_20_PW,X2021_01_20_CORALEGGS_74NB_20_NUMPEPSTOT,X2021_01_20_CORALEGGS_74NB_20_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_74NB_20_NUMSPECSTOT,X2021_01_20_CORALEGGS_74NB_20_TOTNSAF,X2021_01_20_CORALEGGS_74NB_20_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_74NB_20_UNIQNSAF,X2021_01_20_CORALEGGS_74NB_20_NUMSPECSADJ,X2021_01_20_CORALEGGS_74NB_20_ADJNSAF
WP_132463870.1,437,1,sugar ABC transporter substrate-binding protein [Rhodovulum marinum],1,2106-a,0.9631,0.9389,0.9389,0.9918,1,0.9918,1,1,1,1,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,926-a,0.9631,1,1,1,14.7074,1,16.9187,1,16.1991,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c212958_g3_i1|m.2909,522,1,lcl c212958_g3_i1 g.2909  ORF lcl c212958_g3_i1 g.2909 lcl c212958_g3_i1 m.2909 type:internal len:523 (+) lcl c212958_g3_i1:2-1567(+),6,2107-a,0.9591,0.9389,0.9389,0.9918,1,0.9918,1,1,6,6,1780-a,0.2851,1,1,1,12.6726,1,14.3901,1,13.8069,985-a,0.9232,1,1,1,12.6269,1,14.4148,1,13.8775,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1627-a,0.4948,1,1,1,11.6377,1,13.3047,1,12.7362,null,0,0,0,0,0,0,0,0,0,1147-a,0.8069,1,1,1,12.6732,1,14.5044,1,13.9394,1141-a,0.8123,1,1,1,13.6816,1,15.4365,1,14.9635,1003-a,0.9591,1,1,1,10.876,1,12.4153,1,11.8877,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c215822_g3_i9|m.4221,283,1,lcl c215822_g3_i9 g.4221  ORF lcl c215822_g3_i9 g.4221 lcl c215822_g3_i9 m.4221 type:complete len:283 (+) lcl c215822_g3_i9:406-1254(+),5,2108-a,0.9594,0.9389,0.9389,0.9918,1,0.9918,1,1,5,5,890-a,0.9594,1,1,1,23.375,1,26.5429,1,25.4671,1003-a,0.9134,1,1,1,23.2905,1,26.5884,1,25.5974,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,899-a,0.9483,1,1,1,25.236,1,28.473,1,27.6006,1335-a,0.7295,1,1,1,20.061,1,22.9003,1,21.9272,1094-a,0.9012,1,1,1,21.2342,1,23.9757,1,23.128,null,0,0,0,0,0,0,0,0,0
lcl|c233103_g2_i1|m.18143,198,1,lcl c233103_g2_i1 g.18143  ORF lcl c233103_g2_i1 g.18143 lcl c233103_g2_i1 m.18143 type:complete len:198 (+) lcl c233103_g2_i1:445-1038(+),5,2109-a,0.9709,0.9389,0.9389,0.9918,1,0.9918,1,1,5,5,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1103-a,0.8896,1,1,1,31.6563,1,36.0557,1,34.7692,null,0,0,0,0,0,0,0,0,0,810-a,0.9709,1,1,1,38.7619,1,43.7697,1,42.2028,998-a,0.9109,1,1,1,33.4113,1,38.2389,1,36.7494,1140-a,0.8147,1,1,1,36.0697,1,40.6963,1,39.4493,1613-a,0.5048,1,1,1,28.6731,1,32.7313,1,31.3404,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c222155_g2_i1|m.8138,125,1,lcl c222155_g2_i1 g.8138  ORF lcl c222155_g2_i1 g.8138 lcl c222155_g2_i1 m.8138 type:internal len:126 (+) lcl c222155_g2_i1:1-375(+),12,211-a,1,1,1,0.999,1,0.999,8,8,43,43,111-a,1,3,3,3,158.7629,3,180.2793,3,172.9727,127-a,1,5,5,5,263.6488,5,300.9808,5,289.763,611-a,0.9999,2,2,2,108.0902,2,126.01,2,120.3715,120-a,1,3,3,4,205.6689,4,236.5914,4,226.5284,121-a,1,2,2,2,100.2872,2,114.2243,2,110.1487,124-a,1,2,2,2,97.1982,2,111.1206,2,106.3729,101-a,1,4,4,4,245.5957,4,277.3247,4,267.3967,101-a,1,7,7,7,370.4643,7,423.9924,7,407.4772,112-a,1,2,2,2,114.2688,2,128.9257,2,124.9754,142-a,1,2,2,2,90.8363,2,103.6926,2,99.2864,130-a,1,3,3,3,144.2229,3,162.8432,3,157.0855,144-a,1,6,6,7,309.9033,7,350.3513,7,336.2345
A0A1Q9C547,2020,1,"Malate dehydrogenase, mitochondrial OS=Symbiodinium microadriaticum OX=2951 GN=MDH2 PE=4 SV=1",8,2110-a,0.9556,0.9389,0.9389,0.9918,1,0.9918,1,1,8,8,912-a,0.9528,1,1,1,3.2748,1,3.7186,1,3.5679,894-a,0.9556,1,1,1,3.263,1,3.725,1,3.5862,null,0,0,0,0,0,0,0,0,0,980-a,0.9489,1,1,1,3.1818,1,3.6601,1,3.5045,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,924-a,0.9414,1,1,1,3.7994,1,4.2903,1,4.1367,1107-a,0.8441,1,1,1,3.275,1,3.7482,1,3.6022,1111-a,0.8376,1,1,1,3.5355,1,3.989,1,3.8668,null,0,0,0,0,0,0,0,0,0,1093-a,0.9022,1,1,1,2.9749,1,3.359,1,3.2402,1000-a,0.9554,1,1,1,2.7396,1,3.0972,1,2.9724
lcl|c224945_g4_i4|m.10254,220,1,lcl c224945_g4_i4 g.10254  ORF lcl c224945_g4_i4 g.10254 lcl c224945_g4_i4 m.10254 type:complete len:220 (+) lcl c224945_g4_i4:111-770(+),8,2112-a,0.9706,0.9382,0.9382,0.9917,1,0.9917,1,1,8,8,null,0,0,0,0,0,0,0,0,0,1035-a,0.888,1,1,1,29.9601,1,34.2024,1,32.9276,1121-a,0.8614,1,1,1,30.7074,1,35.7983,1,34.1964,1220-a,0.8012,1,1,1,29.2143,1,33.6067,1,32.1773,1242-a,0.789,1,1,1,28.4907,1,32.4501,1,31.2922,1128-a,0.8991,1,1,1,27.6131,1,31.5683,1,30.2196,813-a,0.9706,1,1,1,34.8857,1,39.3927,1,37.9825,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1838-a,0.3534,1,1,1,25.8058,1,29.4581,1,28.2064,null,0,0,0,0,0,0,0,0,0,1088-a,0.9203,1,1,1,25.1545,1,28.4376,1,27.2918
lcl|c227981_g8_i1|m.12944,151,1,lcl c227981_g8_i1 g.12944  ORF lcl c227981_g8_i1 g.12944 lcl c227981_g8_i1 m.12944 type:complete len:151 (+) lcl c227981_g8_i1:321-773(+),3,2113-a,0.9625,0.9382,0.9382,0.9917,1,0.9917,1,1,3,3,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,936-a,0.9618,1,1,1,42.5639,1,48.9635,1,46.8809,926-a,0.9625,1,1,1,41.5096,1,47.2783,1,45.5913,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1031-a,0.945,1,1,1,36.6489,1,41.4323,1,39.7628
lcl|c222775_g5_i1|m.8609,264,1,lcl c222775_g5_i1 g.8609  ORF lcl c222775_g5_i1 g.8609 lcl c222775_g5_i1 m.8609 type:3prime_partial len:265 (+) lcl c222775_g5_i1:526-1317(+),2,2116-a,0.9582,0.9375,0.9375,0.9916,1,0.9916,1,1,2,2,null,0,0,0,0,0,0,0,0,0,1114-a,0.8338,1,1,1,24.9667,1,28.502,1,27.4397,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1009-a,0.9582,1,1,1,21.5048,1,24.5484,1,23.5053,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c30904_g1_i1|m.32491,107,1,lcl c30904_g1_i1 g.32491  ORF lcl c30904_g1_i1 g.32491 lcl c30904_g1_i1 m.32491 type:complete len:107 (+) lcl c30904_g1_i1:360-680(+),6,2117-a,0.9582,0.9375,0.9375,0.9916,1,0.9916,1,1,6,6,null,0,0,0,0,0,0,0,0,0,1105-a,0.8424,1,1,1,61.6002,1,70.3226,1,67.7016,1661-a,0.4308,1,1,1,63.1368,1,73.604,1,70.3104,null,0,0,0,0,0,0,0,0,0,1121-a,0.88,1,1,1,58.579,1,66.7198,1,64.3392,1655-a,0.4739,1,1,1,56.7746,1,64.9069,1,62.1337,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,999-a,0.8995,1,1,1,66.7458,1,75.3071,1,72.9996,1010-a,0.9582,1,1,1,53.0586,1,60.5681,1,57.9944,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c219220_g4_i4|m.6283,542,1,lcl c219220_g4_i4 g.6283  ORF lcl c219220_g4_i4 g.6283 lcl c219220_g4_i4 m.6283 type:complete len:542 (+) lcl c219220_g4_i4:94-1719(+),10,2118-a,0.9623,0.9368,0.9368,0.9915,1,0.9915,1,1,10,10,1015-a,0.8977,1,1,1,12.205,1,13.8591,1,13.2974,null,0,0,0,0,0,0,0,0,0,895-a,0.9623,1,1,1,12.4643,1,14.5307,1,13.8805,1309-a,0.7187,1,1,1,11.8582,1,13.6411,1,13.0609,1149-a,0.8642,1,1,1,11.5645,1,13.1716,1,12.7016,968-a,0.9612,1,1,1,11.2083,1,12.8137,1,12.2663,1045-a,0.8719,1,1,1,14.1603,1,15.9897,1,15.4172,981-a,0.9167,1,1,1,12.2056,1,13.9692,1,13.4251,null,0,0,0,0,0,0,0,0,0,1133-a,0.9053,1,1,1,10.4747,1,11.9572,1,11.4491,1048-a,0.9286,1,1,1,11.0872,1,12.5187,1,12.0761,1739-a,0.3682,1,1,1,10.2103,1,11.5429,1,11.0778
lcl|c242277_g7_i2|m.29564,225,1,lcl c242277_g7_i2 g.29564  ORF lcl c242277_g7_i2 g.29564 lcl c242277_g7_i2 m.29564 type:complete len:225 (+) lcl c242277_g7_i2:255-929(+),10,2119-a,0.9618,0.9368,0.9368,0.9915,1,0.9915,1,1,11,11,1410-a,0.5166,1,1,1,29.4005,1,33.385,1,32.032,944-a,0.9381,1,1,1,29.2943,1,33.4423,1,32.1959,1290-a,0.724,1,1,1,30.0251,1,35.0028,1,33.4365,937-a,0.9618,1,1,1,28.5651,1,32.8599,1,31.4623,1243-a,0.7867,1,1,1,27.8576,1,31.729,1,30.5969,1292-a,0.7819,1,1,1,26.9995,1,30.8668,1,29.548,null,0,0,0,0,0,0,0,0,0,1092-a,0.856,1,1,1,29.4019,1,33.6502,1,32.3395,null,0,0,0,0,0,0,0,0,0,2004-a,0.2711,1,1,1,25.2323,1,28.8035,1,27.5796,1452-a,0.5463,1,1,2,53.4159,2,60.3123,2,58.1798,1095-a,0.9178,1,1,1,24.5955,1,27.8057,1,26.6853
lcl|c222186_g2_i2|m.8151,221,1,lcl c222186_g2_i2 g.8151  ORF lcl c222186_g2_i2 g.8151 lcl c222186_g2_i2 m.8151 type:complete len:221 (+) lcl c222186_g2_i2:398-1060(+),12,212-a,1,1,1,0.999,1,0.999,3,3,18,18,112-a,1,2,2,2,59.8654,2,67.9786,2,65.2235,668-a,0.9998,2,2,2,59.649,2,68.0952,2,65.5572,109-a,1,2,2,2,61.137,2,71.2726,2,68.0834,828-a,0.9954,1,1,1,29.0821,1,33.4547,1,32.0317,800-a,0.9954,1,1,1,28.3618,1,32.3033,1,31.1506,946-a,0.9657,1,1,1,27.4882,1,31.4255,1,30.0828,102-a,1,2,2,2,69.4558,2,78.4289,2,75.6212,594-a,0.9999,2,2,2,59.8682,2,68.5185,2,65.8496,1324-a,0.6713,1,1,1,32.3158,1,36.4609,1,35.3437,856-a,0.9949,1,1,2,51.378,2,58.6497,2,56.1575,816-a,0.9953,1,1,1,27.1913,1,30.702,1,29.6164,882-a,0.9944,1,1,1,25.0407,1,28.3089,1,27.1683
lcl|c228384_g4_i2|m.13297,433,1,lcl c228384_g4_i2 g.13297  ORF lcl c228384_g4_i2 g.13297 lcl c228384_g4_i2 m.13297 type:complete len:433 (+) lcl c228384_g4_i2:1181-2479(+),3,2122-a,0.9603,0.9361,0.9361,0.9914,1,0.9914,1,1,3,3,null,0,0,0,0,0,0,0,0,0,1033-a,0.8893,1,1,1,15.2222,1,17.3776,1,16.73,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,880-a,0.9603,1,1,1,15.2781,1,17.4857,1,16.8046,953-a,0.9249,1,1,1,16.4938,1,18.6094,1,18.0392,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c228830_g2_i1|m.13692,262,1,lcl c228830_g2_i1 g.13692  ORF lcl c228830_g2_i1 g.13692 lcl c228830_g2_i1 m.13692 type:complete len:262 (+) lcl c228830_g2_i1:206-991(+),3,2123-a,0.9575,0.9361,0.9361,0.9914,1,0.9914,1,1,3,3,897-a,0.9575,1,1,1,25.2486,1,28.6704,1,27.5084,null,0,0,0,0,0,0,0,0,0,1475-a,0.5696,1,1,1,25.7849,1,30.0596,1,28.7146,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1298-a,0.7734,1,1,1,21.669,1,24.7358,1,23.6847,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
A0A1Q9CT10,1876,1,Transmembrane protein 107 OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene32883 PE=4 SV=1,6,2124-a,0.9614,0.9361,0.9361,0.9914,1,0.9914,1,1,6,6,955-a,0.9323,1,1,1,3.5262,1,4.0041,1,3.8418,null,0,0,0,0,0,0,0,0,0,1118-a,0.863,1,1,1,3.6011,1,4.1981,1,4.0102,939-a,0.9614,1,1,1,3.426,1,3.9411,1,3.7735,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1224-a,0.7184,1,1,1,4.0911,1,4.6196,1,4.4542,1326-a,0.6229,1,1,1,3.5264,1,4.0359,1,3.8787,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1514-a,0.4906,1,1,1,3.2032,1,3.6168,1,3.4889,null,0,0,0,0,0,0,0,0,0
lcl|c222339_g3_i2|m.8253,683,1,lcl c222339_g3_i2 g.8253  ORF lcl c222339_g3_i2 g.8253 lcl c222339_g3_i2 m.8253 type:3prime_partial len:684 (+) lcl c222339_g3_i2:274-2322(+),6,2127-a,0.9567,0.9354,0.9354,0.9913,1,0.9913,1,1,6,6,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1836-a,0.3548,1,1,1,9.4102,1,10.825,1,10.3646,1130-a,0.8735,1,1,1,9.1771,1,10.4524,1,10.0795,1432-a,0.6616,1,1,1,8.8944,1,10.1684,1,9.734,null,0,0,0,0,0,0,0,0,0,961-a,0.9264,1,1,1,9.6858,1,11.0853,1,10.6536,926-a,0.9377,1,1,1,10.4565,1,11.7977,1,11.4363,1017-a,0.9567,1,1,1,8.3123,1,9.4887,1,9.0855,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c224375_g5_i1|m.9769,334,1,lcl c224375_g5_i1 g.9769  ORF lcl c224375_g5_i1 g.9769 lcl c224375_g5_i1 m.9769 type:5prime_partial len:334 (+) lcl c224375_g5_i1:3-1004(+),3,2128-a,0.9527,0.9354,0.9354,0.9913,1,0.9913,1,1,3,3,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1027-a,0.9292,1,1,1,19.243,1,22.1362,1,21.1946,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,886-a,0.9522,1,1,1,21.3826,1,24.1253,1,23.3861,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1007-a,0.9527,1,1,1,16.5688,1,18.7314,1,17.9766
A0A1Q9CHC6,780,1,Photosystem I reaction center subunit XI OS=Symbiodinium microadriaticum OX=2951 GN=psaL PE=4 SV=1,10,2129-a,0.9692,0.9354,0.9354,0.9913,1,0.9913,1,1,10,10,1054-a,0.8655,1,1,1,8.4809,1,9.6303,1,9.24,1142-a,0.8062,1,1,1,8.4503,1,9.6468,1,9.2873,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1286-a,0.7485,1,1,1,8.0358,1,9.1526,1,8.826,1083-a,0.9219,1,1,1,7.7883,1,8.9039,1,8.5235,823-a,0.9692,1,1,1,9.8396,1,11.1108,1,10.713,1170-a,0.7809,1,1,1,8.4813,1,9.7068,1,9.3287,950-a,0.9286,1,1,1,9.1562,1,10.3306,1,10.0141,1063-a,0.9415,1,1,1,7.2786,1,8.3087,1,7.9556,1083-a,0.9119,1,1,1,7.7042,1,8.6989,1,8.3913,1034-a,0.9445,1,1,1,7.0949,1,8.0209,1,7.6977
lcl|c222197_g1_i5|m.8163,375,1,lcl c222197_g1_i5 g.8163  ORF lcl c222197_g1_i5 g.8163 lcl c222197_g1_i5 m.8163 type:complete len:375 (+) lcl c222197_g1_i5:401-1525(+),11,213-a,1,1,1,0.999,1,0.999,3,3,17,17,724-a,0.9971,2,2,2,35.2806,2,40.0621,2,38.4384,786-a,0.9951,1,1,1,17.5766,1,20.0654,1,19.3175,703-a,0.9984,1,1,1,18.015,1,21.0017,1,20.0619,697-a,0.9998,2,2,2,34.2781,2,39.4319,2,37.7547,1857-a,0.3594,1,1,1,16.7145,1,19.0374,1,18.3581,662-a,0.9999,2,2,2,32.3994,2,37.0402,2,35.4576,1676-a,0.4098,1,1,1,20.4663,1,23.1104,1,22.2831,1190-a,0.7604,1,1,1,17.6412,1,20.1901,1,19.4037,1527-a,0.4911,1,1,1,19.0448,1,21.4876,1,20.8292,934-a,0.9933,2,2,2,30.2788,2,34.5642,2,33.0955,null,0,0,0,0,0,0,0,0,0,538-a,1,3,3,3,44.2719,3,50.0502,3,48.0335
WP_156277974.1,271,1,WG repeat-containing protein [Gramella aestuarii],6,2132-a,0.9522,0.9347,0.9347,0.9912,1,0.9912,1,1,6,6,null,0,0,0,0,0,0,0,0,0,1121-a,0.828,1,1,1,24.3218,1,27.7658,1,26.7309,1557-a,0.5017,1,1,1,24.9286,1,29.0614,1,27.761,null,0,0,0,0,0,0,0,0,0,1160-a,0.8561,1,1,1,23.129,1,26.3432,1,25.4033,1065-a,0.9302,1,1,1,22.4166,1,25.6274,1,24.5325,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1320-a,0.6739,1,1,1,26.3535,1,29.7338,1,28.8227,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1008-a,0.9522,1,1,1,20.4206,1,23.0859,1,22.1557
